***************,,,,,,,,,,,,,,
kyle,TEST0,rbp,NULL,NULL,37.605745,-1,-1,39.805203,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,39.840836,-1,-1,42.005206,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,42.037249,-1,-1,44.205209,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,speech,44.205669,-1,45.219591,45.205669,-1,48.205669,4,1,1,1.022
kyle,TEST0,rbp,Y,debate,48.230181,-1,49.2449,49.230181,-1,52.230181,MISS,1,0,-1
kyle,TEST0,rbp,Y,queen,52.230882,-1,53.245541,53.230882,-1,56.230882,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,theatre,56.231514,-1,57.246787,57.231514,-1,60.231514,MISS,0,0,-1
kyle,TEST0,rbp,S,border,60.232151,-1,61.245284,61.232151,-1,64.232151,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,64.232894,-1,-1,66.432357,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,FOIL,answer,66.432811,-1,67.445831,67.432811,-1,70.432811,MISS,0,0,-1
kyle,TEST0,rbp,FOIL,wagon,70.433955,-1,71.448443,71.433955,-1,74.433955,MISS,0,0,-1
kyle,TEST0,rbp,S,pebble,74.434601,-1,75.452398,75.434601,-1,78.434601,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,wheat,78.435248,-1,79.450642,79.435248,-1,82.435248,MISS,0,0,-1
kyle,TEST0,rbp,FOIL,plate,82.435911,-1,83.449342,83.435911,-1,86.435911,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,86.436647,-1,-1,88.636098,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,88.667809,-1,-1,90.8361,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,90.865463,-1,-1,93.036102,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,basket,93.036574,-1,94.050672,94.036574,-1,97.036574,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,97.03731,-1,-1,99.236771,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,ocean,99.237227,-1,100.250822,100.237227,-1,103.237227,MISS,1,0,-1
kyle,TEST0,rbp,P,wheel,103.238345,-1,104.254733,104.238345,-1,107.238345,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,107.239124,-1,-1,109.438541,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,teacher,109.438993,-1,110.453608,110.438993,-1,113.438993,4,1,1,0.996
kyle,TEST0,rbp,NULL,NULL,113.46352,-1,-1,115.662937,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,laugh,115.663383,-1,116.677127,116.663383,-1,119.663383,MISS,1,0,-1
kyle,TEST0,rbp,P,direction,119.664044,-1,120.676543,120.664044,-1,123.664044,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,123.664801,-1,-1,125.864246,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,engine,125.864705,-1,126.877089,126.864705,-1,129.864705,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,language,129.866139,-1,130.879814,130.866139,-1,133.866139,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,133.866882,-1,-1,136.066347,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,vacation,136.066819,-1,137.079269,137.066819,-1,140.066819,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,author,140.067466,-1,141.081388,141.067466,-1,144.067466,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,144.068192,-1,-1,146.267652,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,judge,146.268118,-1,147.28115,147.268118,-1,150.268118,4,1,1,1.049
kyle,TEST0,rbp,S,school,150.295049,-1,151.308601,151.295049,-1,154.295049,MISS,1,0,-1
kyle,TEST0,rbp,P,meadow,154.295684,-1,155.311097,155.295684,-1,158.295684,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,158.296866,-1,-1,160.496329,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,160.52844,-1,-1,162.696332,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,shoulder,162.696777,-1,163.709151,163.696777,-1,166.696777,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,166.697812,-1,-1,168.896976,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,FOIL,evening,168.897474,-1,169.911395,169.897474,-1,172.897474,4,0,0,1.178
kyle,TEST0,rbp,FOIL,ladder,172.923545,-1,173.938336,173.923545,-1,176.923545,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,176.924285,-1,-1,179.123734,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,179.159395,-1,-1,181.323737,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,181.355068,-1,-1,183.523739,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,traffic,183.524184,-1,184.535756,184.524184,-1,187.524184,MISS,1,0,-1
kyle,TEST0,rbp,P,whisper,187.52482,-1,188.538306,188.52482,-1,191.52482,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,nephew,191.526005,-1,192.540032,192.526005,-1,195.526005,MISS,0,0,-1
kyle,TEST0,rbp,Y,record,195.526661,-1,196.539461,196.526661,-1,199.526661,MISS,1,0,-1
kyle,TEST0,rbp,Y,reward,199.527442,-1,200.541715,200.527442,-1,203.527442,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,203.528204,-1,-1,205.727645,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,treasure,205.72811,-1,206.742533,206.72811,-1,209.72811,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,209.728837,-1,-1,211.928297,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,peace,211.928753,-1,212.943161,212.928753,-1,215.928753,MISS,1,0,-1
kyle,TEST0,rbp,P,attention,215.929444,-1,216.943502,216.929444,-1,219.929444,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,219.930616,-1,-1,222.130075,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,222.163292,-1,-1,224.330077,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,224.35775,-1,-1,226.530079,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,justice,226.530522,-1,227.542487,227.530522,-1,230.530522,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,230.531247,-1,-1,232.730708,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,glass,232.731216,-1,233.744241,233.731216,-1,236.731216,4,1,1,1.137
kyle,TEST0,rbp,NULL,NULL,236.756315,-1,-1,238.955777,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,invention,238.956234,-1,239.970181,239.956234,-1,242.956234,MISS,1,0,-1
kyle,TEST0,rbp,P,department,242.9569,-1,243.976373,243.9569,-1,246.9569,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,package,246.957609,-1,247.971241,247.957609,-1,250.957609,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,250.958308,-1,-1,253.157768,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,253.187183,-1,-1,255.35777,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,quarrel,255.358229,-1,256.372355,256.358229,-1,259.358229,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,259.358961,-1,-1,261.558419,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,P,garden,261.558914,-1,262.573699,262.558914,-1,265.558914,MISS,1,0,-1
kyle,TEST0,rbp,Y,fashion,265.55958,-1,266.576755,266.55958,-1,269.55958,MISS,1,0,-1
kyle,TEST0,rbp,S,envelope,269.560238,-1,270.574868,270.560238,-1,273.560238,MISS,1,0,-1
kyle,TEST0,rbp,S,merchant,273.560895,-1,274.575077,274.560895,-1,277.560895,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,277.562202,-1,-1,279.761081,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,distance,279.761596,-1,280.776499,280.761596,-1,283.761596,MISS,1,0,-1
kyle,TEST0,rbp,Y,industry,283.762685,-1,284.777595,284.762685,-1,287.762685,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,287.763412,-1,-1,289.962871,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,289.993195,-1,-1,292.162873,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,FOIL,beauty,292.16333,-1,293.177338,293.16333,-1,296.16333,4,0,0,0.905
kyle,TEST0,rbp,Y,forest,296.19272,-1,297.20629,297.19272,-1,300.19272,MISS,1,0,-1
kyle,TEST0,rbp,Y,pocket,300.193421,-1,301.208084,301.193421,-1,304.193421,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,304.194423,-1,-1,306.393881,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,FOIL,trousers,306.394336,-1,307.408205,307.394336,-1,310.394336,2,0,1,1.298
kyle,TEST0,rbp,NULL,NULL,310.423274,-1,-1,312.622714,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,Y,summer,312.623181,-1,313.63678,313.623181,-1,316.623181,4,1,1,1.173
kyle,TEST0,rbp,P,arrow,316.643616,-1,317.660873,317.643616,-1,320.643616,MISS,1,0,-1
kyle,TEST0,rbp,S,steam,320.644245,-1,321.658415,321.644245,-1,324.644245,MISS,1,0,-1
kyle,TEST0,rbp,FOIL,century,324.644868,-1,325.659261,325.644868,-1,328.644868,MISS,0,0,-1
kyle,TEST0,rbp,NULL,NULL,328.645594,-1,-1,330.845049,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,NULL,NULL,330.874065,-1,-1,333.045052,-1,-1,NONE,NONE,-1,-1
kyle,TEST0,rbp,S,uniform,333.045514,-1,334.060046,334.045514,-1,337.045514,MISS,1,0,-1
kyle,TEST0,rbp,NULL,NULL,337.046245,-1,-1,339.245711,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,0.001898,-1,-1,2.201082,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,2.236849,-1,-1,4.401084,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,4.428638,-1,-1,6.601092,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,6.631143,-1,-1,8.801094,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,8.832297,-1,-1,11.001097,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,campaign,11.001548,-1,12.018129,12.001548,-1,15.001548,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,15.002327,-1,-1,17.201738,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,turnip,17.202191,-1,18.214653,18.202191,-1,21.202191,4,1,1,1.26
kyle,TEST1,rbp,NULL,NULL,21.224378,-1,-1,23.423828,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,amount,23.424289,-1,24.444096,24.424289,-1,27.424289,MISS,1,0,-1
kyle,TEST1,rbp,Y,river,27.424977,-1,28.43985,28.424977,-1,31.424977,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,31.426176,-1,-1,33.625608,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,quarter,33.626051,-1,34.640769,34.626051,-1,37.626051,MISS,1,0,-1
kyle,TEST1,rbp,S,captain,37.626714,-1,38.638367,38.626714,-1,41.626714,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,41.627441,-1,-1,43.826898,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,election,43.827367,-1,44.845782,44.827367,-1,47.827367,4,0,0,1.165
kyle,TEST1,rbp,FOIL,victory,47.851565,-1,48.866249,48.851565,-1,51.851565,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,51.852306,-1,-1,54.051759,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,clothes,54.052233,-1,55.068947,55.052233,-1,58.052233,MISS,1,0,-1
kyle,TEST1,rbp,FOIL,leather,58.052869,-1,59.071436,59.052869,-1,62.052869,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,62.054073,-1,-1,64.253516,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,64.285712,-1,-1,66.453519,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,village,66.453971,-1,67.467849,67.453971,-1,70.453971,MISS,1,0,-1
kyle,TEST1,rbp,P,powder,70.454632,-1,71.469139,71.454632,-1,74.454632,MISS,1,0,-1
kyle,TEST1,rbp,FOIL,winter,74.455284,-1,75.47042,75.455284,-1,78.455284,MISS,0,0,-1
kyle,TEST1,rbp,Y,ticket,78.455931,-1,79.469043,79.455931,-1,82.455931,MISS,1,0,-1
kyle,TEST1,rbp,S,market,82.456733,-1,83.471475,83.456733,-1,86.456733,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,86.457809,-1,-1,88.656934,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,88.686002,-1,-1,90.856937,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,avenue,90.857383,-1,91.871539,91.857383,-1,94.857383,4,1,1,1.211
kyle,TEST1,rbp,FOIL,foundation,94.879758,-1,95.894875,95.879758,-1,98.879758,MISS,0,0,-1
kyle,TEST1,rbp,FOIL,battery,98.880407,-1,99.894248,99.880407,-1,102.880407,MISS,0,0,-1
kyle,TEST1,rbp,Y,lesson,102.881033,-1,103.895886,103.881033,-1,106.881033,MISS,1,0,-1
kyle,TEST1,rbp,FOIL,journey,106.881693,-1,107.896243,107.881693,-1,110.881693,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,110.8826,-1,-1,113.081888,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,113.113094,-1,-1,115.28189,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,kitchen,115.282377,-1,116.296674,116.282377,-1,119.282377,MISS,0,0,-1
kyle,TEST1,rbp,P,afternoon,119.283108,-1,120.297858,120.283108,-1,123.283108,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,123.284296,-1,-1,125.483748,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,125.513315,-1,-1,127.683751,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,island,127.684206,-1,128.698681,128.684206,-1,131.684206,2,1,0,0.952
kyle,TEST1,rbp,S,furniture,131.714843,-1,132.728105,132.714843,-1,135.714843,MISS,1,0,-1
kyle,TEST1,rbp,P,machine,135.715495,-1,136.730466,136.715495,-1,139.715495,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,139.716269,-1,-1,141.915714,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,gravity,141.916165,-1,142.929955,142.916165,-1,145.916165,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,145.916889,-1,-1,148.116349,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,148.146838,-1,-1,150.316351,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,thread,150.3168,-1,151.331837,151.3168,-1,154.3168,MISS,1,0,-1
kyle,TEST1,rbp,Y,education,154.317879,-1,155.331942,155.317879,-1,158.317879,MISS,1,0,-1
kyle,TEST1,rbp,Y,history,158.318556,-1,159.332279,159.318556,-1,162.318556,MISS,1,0,-1
kyle,TEST1,rbp,S,neighbor,162.319218,-1,163.334088,163.319218,-1,166.319218,MISS,1,0,-1
kyle,TEST1,rbp,P,friend,166.319844,-1,167.333124,167.319844,-1,170.319844,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,170.321132,-1,-1,172.520049,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,172.548926,-1,-1,174.720051,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,station,174.720497,-1,175.735497,175.720497,-1,178.720497,MISS,1,0,-1
kyle,TEST1,rbp,S,address,178.72113,-1,179.735422,179.72113,-1,182.72113,MISS,1,0,-1
kyle,TEST1,rbp,FOIL,attitude,182.722294,-1,183.736954,183.722294,-1,186.722294,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,186.723207,-1,-1,188.922667,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,invitation,188.923131,-1,189.936245,189.923131,-1,192.923131,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,192.923893,-1,-1,195.123335,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,195.156101,-1,-1,197.323337,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,197.354328,-1,-1,199.52334,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,199.552913,-1,-1,201.723342,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,valley,201.723796,-1,202.743021,202.723796,-1,205.723796,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,205.724528,-1,-1,207.923983,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,capital,207.924438,-1,208.938417,208.924438,-1,211.924438,MISS,1,0,-1
kyle,TEST1,rbp,S,painting,211.925463,-1,212.94385,212.925463,-1,215.925463,MISS,1,0,-1
kyle,TEST1,rbp,Y,entrance,215.926125,-1,216.94044,216.926125,-1,219.926125,MISS,1,0,-1
kyle,TEST1,rbp,P,castle,219.926768,-1,220.938947,220.926768,-1,223.926768,MISS,1,0,-1
kyle,TEST1,rbp,Y,handle,223.927427,-1,224.942106,224.927427,-1,227.927427,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,227.928179,-1,-1,230.127626,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,230.158358,-1,-1,232.327629,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,dinner,232.328083,-1,233.342194,233.328083,-1,236.328083,2,1,0,0.98
kyle,TEST1,rbp,FOIL,porch,236.360948,-1,237.376714,237.360948,-1,240.360948,MISS,0,0,-1
kyle,TEST1,rbp,NULL,NULL,240.362066,-1,-1,242.561543,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,242.592415,-1,-1,244.761545,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,building,244.761989,-1,245.77598,245.761989,-1,248.761989,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,248.762819,-1,-1,250.962186,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,250.991032,-1,-1,253.162189,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,253.190895,-1,-1,255.362191,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,resort,255.3627,-1,256.377519,256.3627,-1,259.3627,MISS,1,0,-1
kyle,TEST1,rbp,P,guardian,259.363342,-1,260.377272,260.363342,-1,263.363342,MISS,1,0,-1
kyle,TEST1,rbp,P,kettle,263.363974,-1,264.377222,264.363974,-1,267.363974,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,267.364737,-1,-1,269.564166,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,holiday,269.564628,-1,270.578054,270.564628,-1,273.564628,4,1,1,1.313
kyle,TEST1,rbp,Y,shadow,273.588977,-1,274.60331,274.588977,-1,277.588977,MISS,1,0,-1
kyle,TEST1,rbp,Y,harbor,277.589598,-1,278.603452,278.589598,-1,281.589598,MISS,1,0,-1
kyle,TEST1,rbp,S,branch,281.590252,-1,282.604763,282.590252,-1,285.590252,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,285.591397,-1,-1,287.790523,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,message,287.790981,-1,288.803948,288.790981,-1,291.790981,2,0,1,1.391
kyle,TEST1,rbp,NULL,NULL,291.814315,-1,-1,294.013761,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,Y,kingdom,294.014221,-1,295.027544,295.014221,-1,298.014221,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,298.014939,-1,-1,300.214404,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,travel,300.214948,-1,301.227633,301.214948,-1,304.214948,MISS,0,0,-1
kyle,TEST1,rbp,P,uncle,304.216041,-1,305.230148,305.216041,-1,308.216041,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,308.216776,-1,-1,310.416237,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,NULL,NULL,310.454489,-1,-1,312.61624,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,stream,312.616698,-1,313.630246,313.616698,-1,316.616698,MISS,0,0,-1
kyle,TEST1,rbp,P,knock,316.61735,-1,317.630893,317.61735,-1,320.61735,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,320.618069,-1,-1,322.817532,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,S,office,322.81799,-1,323.832973,323.81799,-1,326.81799,MISS,1,0,-1
kyle,TEST1,rbp,NULL,NULL,326.818756,-1,-1,329.018186,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,P,orchard,329.018663,-1,330.031594,330.018663,-1,333.018663,4,1,1,1.099
kyle,TEST1,rbp,NULL,NULL,333.04189,-1,-1,335.241364,-1,-1,NONE,NONE,-1,-1
kyle,TEST1,rbp,FOIL,account,335.241827,-1,336.255974,336.241827,-1,339.241827,MISS,0,0,-1